date,timestamp_pst,campaign_id,campaign_name,adset_id,ad_id,objective,placement,impressions,clicks,spend_usd,currency,conversions,conversion_value_usd
2026-03-27,2026-03-27 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,REACH,messenger,38085,667,1392.08,USD,10,1057.23
2026-03-27,2026-03-27 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,VIDEO_VIEWS,instagram_feed,45538,1121,3245.31,USD,38,2456.44
2026-03-27,2026-03-27 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,LINK_CLICKS,audience_network,66300,1070,818.6,USD,67,2883.43
2026-03-27,2026-03-27 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,CONVERSIONS,instagram_feed,53794,885,1127.51,USD,13,1033.23
2026-03-27,2026-03-27 23:59:59,1308,HomeBase_Outdoor_East_Q1,adset_1308_0,ad_1308_0_0,REACH,instagram_feed,47684,1159,2988.1,USD,51,5977.33
2026-03-28,2026-03-28 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,LINK_CLICKS,audience_network,44139,885,2708.4,USD,67,7171.91
2026-03-28,2026-03-28 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,CONVERSIONS,instagram_stories,56049,1294,2914.4,USD,75,13280.78
2026-03-28,2026-03-28 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,VIDEO_VIEWS,instagram_feed,33760,353,690.79,USD,13,1911.26
2026-03-28,2026-03-28 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,REACH,messenger,71967,1488,4309.94,USD,44,6438.03
2026-03-28,2026-03-28 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,CONVERSIONS,instagram_feed,76645,1515,1650.45,USD,92,6528.29
2026-03-28,2026-03-28 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,REACH,messenger,12051,63,79.0,USD,3,494.84
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_0,VIDEO_VIEWS,facebook_feed,5158,119,68.07,USD,4,254.32
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_1,CONVERSIONS,facebook_feed,42618,510,414.0,USD,37,5397.45
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_0,LINK_CLICKS,instagram_stories,16115,369,853.69,USD,8,999.02
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_1,CONVERSIONS,instagram_stories,69463,582,483.3,USD,9,1736.42
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_1,VIDEO_VIEWS,instagram_feed,76241,1436,3421.21,USD,26,4471.69
2026-03-28,2026-03-28 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_0,LINK_CLICKS,facebook_feed,31518,245,680.86,USD,17,2898.06
2026-03-28,2026-03-28 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,LINK_CLICKS,instagram_stories,16921,309,451.65,USD,14,1848.19
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,VIDEO_VIEWS,messenger,36939,820,2381.01,USD,19,2203.27
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,LINK_CLICKS,facebook_feed,16435,168,562.13,USD,5,521.06
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,REACH,audience_network,8160,67,148.15,USD,3,334.13
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,LINK_CLICKS,instagram_stories,53740,333,953.8,USD,,
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,CONVERSIONS,facebook_feed,73835,1694,3670.16,CAD,81,8665.37
2026-03-28,2026-03-28 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,VIDEO_VIEWS,facebook_feed,13758,335,1116.5,CAD,17,995.11
2026-03-28,2026-03-28 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,LINK_CLICKS,audience_network,69673,634,1210.74,USD,35,3411.21
2026-03-28,2026-03-28 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,CONVERSIONS,facebook_feed,64442,664,723.52,USD,36,3886.95
2026-03-28,2026-03-28 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,CONVERSIONS,messenger,55298,1204,4814.9,CAD,77,12513.01
2026-03-28,2026-03-28 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,LINK_CLICKS,facebook_feed,58082,1250,1412.87,USD,35,4265.67
2026-03-28,2026-03-28 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,VIDEO_VIEWS,instagram_feed,69764,1189,2584.27,USD,37,4498.77
2026-03-28,2026-03-28 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,CONVERSIONS,instagram_stories,67781,879,837.52,USD,45,6705.06
2026-03-28,2026-03-28 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,facebook_feed,16562,264,771.37,USD,4,754.17
2026-03-28,2026-03-28 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,facebook_feed,5637,61,93.36,USD,3,580.52
2026-03-28,2026-03-28 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,VIDEO_VIEWS,messenger,23254,538,1231.95,USD,34,5095.46
2026-03-28,2026-03-28 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,LINK_CLICKS,facebook_feed,76512,1183,2423.3,USD,58,8414.83
2026-03-28,2026-03-28 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,CONVERSIONS,instagram_stories,60190,1088,2793.04,USD,15,1598.49
2026-03-28,2026-03-28 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,CONVERSIONS,audience_network,44126,316,739.0,USD,12,1099.97
2026-03-28,2026-03-28 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,VIDEO_VIEWS,audience_network,34646,787,1978.41,USD,29,2539.81
2026-03-28,2026-03-28 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,LINK_CLICKS,audience_network,47549,541,1383.59,USD,37,4221.0
2026-03-28,2026-03-28 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,REACH,instagram_feed,49546,987,2496.21,USD,51,2421.26
2026-03-28,2026-03-28 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,REACH,messenger,10292,96,331.15,USD,,
2026-03-28,2026-03-28 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,VIDEO_VIEWS,audience_network,58754,521,1337.95,USD,17,2030.6
2026-03-28,2026-03-28 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,REACH,instagram_feed,38664,965,693.76,USD,,
2026-03-28,2026-03-28 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,CONVERSIONS,instagram_stories,61669,1278,5287.87,,29,3980.22
2026-03-28,2026-03-28 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,CONVERSIONS,audience_network,68978,849,958.35,USD,55,5941.28
2026-03-28,2026-03-28 23:59:59,1308,HomeBase_Outdoor_East_Q1,adset_1308_0,ad_1308_0_0,CONVERSIONS,facebook_feed,14720,342,857.72,USD,8,1140.15
2026-03-29,2026-03-29 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,VIDEO_VIEWS,instagram_feed,75008,415,698.06,USD,20,886.73
2026-03-29,2026-03-29 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,VIDEO_VIEWS,instagram_stories,11590,118,174.88,USD,4,376.0
2026-03-29,2026-03-29 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,CONVERSIONS,facebook_feed,15735,226,620.84,USD,3,576.92
2026-03-29,2026-03-29 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,LINK_CLICKS,audience_network,77110,937,2672.41,USD,30,2255.82
2026-03-29,2026-03-29 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,REACH,facebook_feed,27779,547,469.36,USD,7,592.61
2026-03-29,2026-03-29 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,REACH,audience_network,48327,692,2292.24,USD,8,1508.64
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_0,CONVERSIONS,facebook_feed,24482,503,472.7,USD,10,1114.71
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_1,VIDEO_VIEWS,instagram_feed,50789,620,1889.75,USD,39,2429.54
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_0,LINK_CLICKS,audience_network,60552,885,3025.41,USD,46,6525.41
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_1,REACH,audience_network,61027,1476,1971.09,USD,24,4779.92
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_1,VIDEO_VIEWS,messenger,59874,957,2025.24,USD,42,5283.35
2026-03-29,2026-03-29 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_0,CONVERSIONS,facebook_feed,33748,643,1046.51,,6,1194.15
2026-03-29,2026-03-29 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,VIDEO_VIEWS,facebook_feed,46984,362,1010.19,USD,11,1542.36
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,VIDEO_VIEWS,instagram_feed,63959,1095,3395.38,USD,68,4105.31
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,LINK_CLICKS,facebook_feed,36632,621,1142.57,CAD,39,4260.31
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,REACH,audience_network,12821,257,161.58,USD,8,825.12
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,REACH,instagram_stories,53433,563,755.83,USD,31,6133.93
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,VIDEO_VIEWS,messenger,75962,1684,1200.28,USD,95,16839.25
2026-03-29,2026-03-29 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,REACH,audience_network,14514,236,292.92,USD,14,2441.09
2026-03-29,2026-03-29 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,CONVERSIONS,messenger,26870,655,2142.83,USD,9,1580.23
2026-03-29,2026-03-29 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,REACH,instagram_stories,30297,462,1113.77,USD,18,786.79
2026-03-29,2026-03-29 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,CONVERSIONS,instagram_stories,42219,853,1576.79,USD,58,3195.04
2026-03-29,2026-03-29 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,REACH,audience_network,16549,192,99.94,USD,8,1271.71
2026-03-29,2026-03-29 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,LINK_CLICKS,instagram_feed,11170,157,140.65,USD,6,380.87
2026-03-29,2026-03-29 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,CONVERSIONS,instagram_feed,41031,948,1928.37,USD,71,7800.44
2026-03-29,2026-03-29 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,CONVERSIONS,facebook_feed,71944,1463,5819.36,CAD,17,2930.85
2026-03-29,2026-03-29 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,LINK_CLICKS,instagram_feed,46442,273,538.49,USD,11,1520.96
2026-03-29,2026-03-29 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,VIDEO_VIEWS,instagram_feed,26871,349,367.83,USD,14,1151.79
2026-03-29,2026-03-29 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,CONVERSIONS,instagram_stories,48333,423,1223.51,USD,25,1402.28
2026-03-29,2026-03-29 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,LINK_CLICKS,instagram_stories,27957,205,306.75,USD,5,678.69
2026-03-29,2026-03-29 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,VIDEO_VIEWS,instagram_stories,78223,1288,1369.77,USD,102,6400.73
2026-03-29,2026-03-29 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,CONVERSIONS,instagram_stories,22129,259,643.88,USD,4,775.25
2026-03-29,2026-03-29 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,LINK_CLICKS,instagram_stories,37790,790,1743.83,USD,61,9460.54
2026-03-29,2026-03-29 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,REACH,instagram_feed,71518,367,1019.41,USD,15,2608.25
2026-03-29,2026-03-29 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,REACH,messenger,28342,487,1547.99,USD,17,2590.85
2026-03-29,2026-03-29 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,CONVERSIONS,facebook_feed,28730,169,457.88,USD,5,525.41
2026-03-29,2026-03-29 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,REACH,audience_network,5332,118,244.7,USD,4,672.15
2026-03-29,2026-03-29 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,REACH,instagram_stories,8613,48,34.8,USD,1,57.0
2026-03-29,2026-03-29 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,CONVERSIONS,facebook_feed,29042,580,1008.09,USD,15,2084.34
2026-03-29,2026-03-29 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,VIDEO_VIEWS,instagram_feed,7431,83,198.08,USD,5,682.23
2026-03-29,2026-03-29 23:59:59,1308,HomeBase_Outdoor_East_Q1,adset_1308_0,ad_1308_0_0,REACH,messenger,48309,719,427.79,USD,36,6623.61
2026-03-30,2026-03-30 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,REACH,facebook_feed,38586,784,786.64,USD,41,6546.39
2026-03-30,2026-03-30 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,LINK_CLICKS,facebook_feed,8365,197,438.8,USD,14,1400.69
2026-03-30,2026-03-30 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,LINK_CLICKS,audience_network,37411,336,188.54,USD,6,361.17
2026-03-30,2026-03-30 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,LINK_CLICKS,messenger,76182,1199,930.23,USD,30,2224.1
2026-03-30,2026-03-30 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,REACH,facebook_feed,36958,893,2275.06,USD,28,5223.38
2026-03-30,2026-03-30 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,LINK_CLICKS,messenger,74533,1080,2358.72,USD,67,9640.5
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_0,REACH,messenger,27751,418,222.63,USD,28,4165.97
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_0,CONVERSIONS,audience_network,32621,703,469.32,USD,13,2521.07
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_0,LINK_CLICKS,messenger,23517,154,112.6,USD,7,1191.36
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_1,CONVERSIONS,messenger,44257,637,2294.07,CAD,26,3722.56
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_1,LINK_CLICKS,instagram_stories,53717,326,266.68,USD,16,1860.68
2026-03-30,2026-03-30 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_1,LINK_CLICKS,instagram_feed,70781,787,930.19,USD,59,4926.05
2026-03-30,2026-03-30 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,CONVERSIONS,messenger,69387,491,1072.23,USD,25,2223.59
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,LINK_CLICKS,audience_network,66592,1014,1681.5,USD,71,10660.81
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,VIDEO_VIEWS,instagram_stories,43202,767,856.89,USD,50,8643.11
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,REACH,instagram_feed,42872,724,856.87,USD,54,4960.78
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,LINK_CLICKS,instagram_stories,48908,750,1300.96,USD,21,2264.13
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,REACH,instagram_stories,49181,335,659.62,USD,11,1349.92
2026-03-30,2026-03-30 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,LINK_CLICKS,facebook_feed,29899,560,887.3,USD,26,2375.95
2026-03-30,2026-03-30 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,CONVERSIONS,facebook_feed,40666,284,325.26,USD,8,1597.22
2026-03-30,2026-03-30 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,VIDEO_VIEWS,facebook_feed,68271,1317,1881.6,USD,101,18965.33
2026-03-30,2026-03-30 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,CONVERSIONS,audience_network,9567,186,291.7,USD,7,288.2
2026-03-30,2026-03-30 23:59:59,1203,HomeBase_Appliances_National_Q1,adset_1203_0,ad_1203_0_0,LINK_CLICKS,instagram_stories,24516,249,385.74,USD,19,1012.55
2026-03-30,2026-03-30 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,REACH,instagram_stories,17270,267,628.41,USD,15,2373.96
2026-03-30,2026-03-30 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,REACH,instagram_feed,47323,548,1313.21,USD,31,5047.45
2026-03-30,2026-03-30 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,CONVERSIONS,facebook_feed,10860,121,329.36,GBP,5,283.74
2026-03-30,2026-03-30 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,LINK_CLICKS,facebook_feed,49344,596,1095.61,USD,39,4319.7
2026-03-30,2026-03-30 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,CONVERSIONS,messenger,43345,513,513.0,,27,2943.6
2026-03-30,2026-03-30 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,REACH,instagram_stories,50081,361,235.85,USD,12,909.01
2026-03-30,2026-03-30 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,CONVERSIONS,instagram_feed,67916,762,2480.18,USD,27,2020.34
2026-03-30,2026-03-30 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,REACH,facebook_feed,44065,389,1173.84,USD,21,854.32
2026-03-30,2026-03-30 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,LINK_CLICKS,messenger,41221,630,582.56,USD,43,5871.97
2026-03-30,2026-03-30 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,VIDEO_VIEWS,instagram_stories,27527,358,182.7,USD,7,754.26
2026-03-30,2026-03-30 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_0,ad_1283_0_0,VIDEO_VIEWS,audience_network,29689,614,2129.55,USD,40,3030.4
2026-03-30,2026-03-30 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_0,REACH,messenger,23716,328,410.11,USD,20,2985.05
2026-03-30,2026-03-30 23:59:59,1283,HomeBase_Appliances_National_Q1,adset_1283_1,ad_1283_1_1,LINK_CLICKS,instagram_feed,79768,1140,3814.19,USD,75,4308.36
2026-03-30,2026-03-30 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_1,ad_1293_1_0,LINK_CLICKS,instagram_stories,45049,426,434.67,USD,15,2516.25
2026-03-30,2026-03-30 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_0,VIDEO_VIEWS,audience_network,74509,1358,788.03,USD,56,10649.91
2026-03-30,2026-03-30 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_0,ad_1293_0_1,LINK_CLICKS,audience_network,28790,706,1589.98,USD,26,1227.43
2026-03-30,2026-03-30 23:59:59,1293,HomeBase_Outdoor_East_Q1,adset_1293_2,ad_1293_2_0,VIDEO_VIEWS,messenger,52588,915,1744.83,USD,51,8183.84
2026-03-30,2026-03-30 23:59:59,1308,HomeBase_Outdoor_East_Q1,adset_1308_0,ad_1308_0_0,VIDEO_VIEWS,instagram_feed,9540,187,199.02,USD,9,1590.69
2026-03-31,2026-03-31 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_1,VIDEO_VIEWS,instagram_feed,14038,212,323.02,USD,14,2402.02
2026-03-31,2026-03-31 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_1,ad_1033_1_0,VIDEO_VIEWS,audience_network,62080,529,1092.51,USD,29,4017.83
2026-03-31,2026-03-31 23:59:59,1033,HomeBase_Seasonal_National_Q1,adset_1033_0,ad_1033_0_0,VIDEO_VIEWS,instagram_stories,44529,979,2252.91,USD,18,3553.47
2026-03-31,2026-03-31 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_0,ad_1051_0_0,CONVERSIONS,facebook_feed,72746,1559,3419.79,,103,11462.78
2026-03-31,2026-03-31 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_2,ad_1051_2_0,CONVERSIONS,instagram_feed,18621,169,504.68,USD,12,1903.44
2026-03-31,2026-03-31 23:59:59,1051,HomeBase_Appliances_National_Q1,adset_1051_1,ad_1051_1_0,LINK_CLICKS,audience_network,26940,658,1855.53,USD,31,4349.59
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_0,VIDEO_VIEWS,audience_network,57481,999,1155.56,USD,22,3505.9
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_0,ad_1090_0_1,REACH,facebook_feed,46050,831,1425.41,USD,30,1462.42
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_1,CONVERSIONS,messenger,6438,129,248.58,CAD,6,852.85
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_0,VIDEO_VIEWS,messenger,68413,404,583.27,USD,30,1240.7
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_1,ad_1090_1_0,CONVERSIONS,instagram_feed,18683,122,281.77,USD,8,355.9
2026-03-31,2026-03-31 23:59:59,1090,HomeBase_Appliances_National_Q1_v2,adset_1090_2,ad_1090_2_1,CONVERSIONS,messenger,30543,344,575.14,USD,12,728.67
2026-03-31,2026-03-31 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,REACH,facebook_feed,10456,91,69.85,USD,6,957.94
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_0,CONVERSIONS,instagram_stories,37195,477,1264.59,USD,35,3970.84
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_1,REACH,messenger,19605,230,545.81,USD,6,652.61
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_0,ad_1174_0_1,VIDEO_VIEWS,audience_network,21309,518,1522.58,USD,40,1620.91
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_2,ad_1174_2_0,CONVERSIONS,facebook_feed,19085,304,396.79,USD,19,3574.27
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_1,CONVERSIONS,instagram_stories,62301,793,680.66,USD,17,1662.83
2026-03-31,2026-03-31 23:59:59,1174,HomeBase_Appliances_National_Q1,adset_1174_1,ad_1174_1_0,CONVERSIONS,audience_network,77174,1286,1352.5,GBP,63,4527.84
2026-03-31,2026-03-31 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,LINK_CLICKS,instagram_feed,15240,378,1544.14,,24,1672.41
2026-03-31,2026-03-31 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,LINK_CLICKS,instagram_stories,78140,1132,3094.01,USD,89,15885.43
2026-03-31,2026-03-31 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,CONVERSIONS,audience_network,59947,419,880.2,USD,22,1004.77
